time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-09-14 09:30:00-04:00,MLTrader,866361f9d3f34b05bc3e9e0af5dc535a,SPY,sell,market,fill,1,gtc,0.0,1,stock,337.489990234375,46.0,0.0
2020-09-15 09:30:00-04:00,MLTrader,7b1042d8fb354449b3d3a89c1de73cf8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-15 09:30:00-04:00,MLTrader,7b1042d8fb354449b3d3a89c1de73cf8,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.1199951171875,408.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,23138f8deaef4fe7b3d71e207254ef93,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,9f84fc31bd3d4397a99314a374e50b68,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,46.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,702508f591e64ce3bd863f678adf4880,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,e59a9734662246debf9ad0027be1e01b,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,408.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,d407f77cd61a4040851c31742f70dc2c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,d407f77cd61a4040851c31742f70dc2c,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,289.0,0.0
2021-10-26 09:30:00-04:00,MLTrader,707e64fc5caa4a1882685bb06e4c6f22,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-26 09:30:00-04:00,MLTrader,b1036c1cc9ef47bfb04c54e0116aba13,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,289.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,054c498a1a20421cbb382629e152f5a1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,054c498a1a20421cbb382629e152f5a1,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,275.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,16fee5b958d74dff8ca304892333bf90,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,16fee5b958d74dff8ca304892333bf90,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,426.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,bedfaa72a6c643fc97fa6a6ae659ceea,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,bedfaa72a6c643fc97fa6a6ae659ceea,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,630.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,ebf7c9c1b1bf4a8b9525595889ab6272,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,ebf7c9c1b1bf4a8b9525595889ab6272,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.94000244140625,926.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,5a8dba2d44f249bb93d84e88f8d72f40,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,ffff5c56a59249ea91333a8c52cde209,SPY,buy,stop,fill,1,day,0.0,1,stock,453.33750000000003,426.0,0.0
2022-03-29 09:30:00-04:00,MLTrader,13c9963b768548eebf80e144d5530305,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-29 09:30:00-04:00,MLTrader,626d2ea474254e0d87f0f76cd29c87be,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,630.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,19af7e9b41f84a51a05ff42dd3df18f3,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,19af7e9b41f84a51a05ff42dd3df18f3,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,865.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,4fa66f6e64214825b4ece49ceb357d0b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,4fa66f6e64214825b4ece49ceb357d0b,SPY,sell,market,fill,1,gtc,0.0,1,stock,417.239990234375,1358.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,b2e1e5a7bfbe4560ab25a3b04bf02f51,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,b2e1e5a7bfbe4560ab25a3b04bf02f51,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,2013.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,c25b04f53085466a955ae8e2aa09c863,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,c25b04f53085466a955ae8e2aa09c863,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,3229.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,fabe70785aff4dfa9d2f24e6a03daa5a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,49bc5053ea93450495f0fe2d2b51272b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,3f37728bf1434ef79238b491812fe57a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,49c6fb186dfc453dbcb4c7fc121f6473,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,9e4e464cee684ced9afa1b7c9d0bb13b,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,bf1c0def6ad14b1e95582d64901b40db,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,694a87ed305e4dd0b5d4a39657338841,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,0efc9523c8c341e8a05b33c2798d0443,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,362cd189f91b4598b02d97b7693e425d,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,75dc6fe5156b432e93ba925ec8bdc726,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
