time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-19 09:30:00-05:00,MLTrader,0ca078909a49439cae5ec3148069b564,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,441.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,7a49d67f3c89428db3375eb9970dd8f7,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,7eda034e653442349123e2d932f70ac6,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,441.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,ac426873917c41888376fd46024c4467,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,ac426873917c41888376fd46024c4467,SPY,sell,market,fill,1,gtc,0.0,1,stock,406.6099853515625,412.0,0.0
2023-06-02 09:30:00-04:00,MLTrader,7e6f0ea326294391b30211362ec8f117,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,MLTrader,ccd4ff6f8c9e46c294042c924475898f,SPY,buy,stop,fill,1,day,0.0,1,stock,426.94048461914065,412.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,9e932a2a9b774a42b45d69354b64ca04,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,9e932a2a9b774a42b45d69354b64ca04,SPY,buy,market,fill,1,gtc,0.0,1,stock,426.6700134277344,383.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,dd2b6af2bb5d43088aeefa0596250b0e,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,8857e22a7a8f4cdda57849daa0f06901,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,91ea2e11122b447a942ca593e672094e,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,2cc1b867eff546019b3927bc8a30bc66,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,91ea2e11122b447a942ca593e672094e,SPY,sell,market,fill,1,day,0.0,1,stock,430.9200134277344,383.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,2cc1b867eff546019b3927bc8a30bc66,SPY,sell,market,fill,1,gtc,0.0,1,stock,430.9200134277344,190.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,6c685af3fbcf4cc0919ca1a7e6bab68a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,6c685af3fbcf4cc0919ca1a7e6bab68a,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.9599914550781,470.0,0.0
2023-07-18 09:30:00-04:00,MLTrader,30a09852600642a2a4221ceb8f13d53f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-18 09:30:00-04:00,MLTrader,1758bd144a96494c87942d1a1bddc942,SPY,buy,stop,fill,1,day,0.0,1,stock,452.46601409912114,190.0,0.0
