time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-09-15 09:30:00-04:00,MLTrader,5c554f13f484404c8979b53eb56eea15,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.1199951171875,408.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,435b954b678d4d9599138f811b59597a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,eb38bca475714b5e998d68753856b916,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,46.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,e3e8f769185a4ac5abadffcb36820fa0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,b57d8ff9311a4dbbbf277bc08b32602f,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,408.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,c04359dfb73b47f79a8c65df16c50a00,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,c04359dfb73b47f79a8c65df16c50a00,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,289.0,0.0
2021-10-26 09:30:00-04:00,MLTrader,25c5d30916964313b193d3dbd5f3a472,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-26 09:30:00-04:00,MLTrader,717d451c19cc41a1bda3c55bc34f3b25,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,289.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,190b003110f447deb7f4cda0e5488cb4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,190b003110f447deb7f4cda0e5488cb4,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,275.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,cfe3a1c827094faca086dcd11ce7f467,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,cfe3a1c827094faca086dcd11ce7f467,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,426.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,11d4a2444caf403f841307c4a198dc57,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,11d4a2444caf403f841307c4a198dc57,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,630.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,cb812f00ed974601b0ff407a0df75549,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,cb812f00ed974601b0ff407a0df75549,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.94000244140625,926.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,f58937a234ca4c7fa87d405ce0e153b5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,4c384270066c4ce2b570a03e383e2991,SPY,buy,stop,fill,1,day,0.0,1,stock,453.33750000000003,426.0,0.0
2022-03-29 09:30:00-04:00,MLTrader,b22fb5e0c42742d0a5507bc7baaafe1e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-29 09:30:00-04:00,MLTrader,b67bc20f9fd34286914242ff37afc474,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,630.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,f740e16a018c472a82d88896188231f9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,f740e16a018c472a82d88896188231f9,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,865.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,0ea91ff526044a7eb46713c1bcaab5f6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,0ea91ff526044a7eb46713c1bcaab5f6,SPY,sell,market,fill,1,gtc,0.0,1,stock,417.239990234375,1358.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,5a7a643e111e49118550357a2f6e4668,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,5a7a643e111e49118550357a2f6e4668,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,2013.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,313b2067b00e438dbeb780e5f8788ca2,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,313b2067b00e438dbeb780e5f8788ca2,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,3229.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,962ca26d3a5443d9933fabb8c59ce3bc,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,255e260f75d8420caaa0a89011eb6c4d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,ad846a90b1624040a4d54511f3cd6013,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,7a626ad97ecd479fa2ba3f6307fd1098,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,aacaeccdc9e34d71bc0021da18ec4034,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,9d6affe32a4a4cc8a30e4baaef592358,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,364c14f61f774de3a9589079ccf0aaa9,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,43d0f9a2202f44718a9fb60026d98428,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,fed339c5e37f4420a7da5375f8c47f1f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,b82599370f4547c28c401e949cebce11,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,04d8a5eb028f4a3393535dfd04d88dee,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,6b12e7681f73494d9de8498fe33c081b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,aba7b32a8267435084ad3a2043092ce4,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,9a9622af1fb24a149d268dc762a6822a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,aba7b32a8267435084ad3a2043092ce4,SPY,buy,market,fill,1,day,0.0,1,stock,387.2699890136719,8666.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,9a9622af1fb24a149d268dc762a6822a,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,4921.0,0.0
2022-09-23 09:30:00-04:00,MLTrader,312b468613f444c2844d18fadb7d2bc7,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-23 09:30:00-04:00,MLTrader,0669b21906eb424a80dc7de88a8d7ae0,SPY,sell,stop,fill,1,day,0.0,1,stock,367.90648956298827,4921.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,c5e9dff185ee4c6b98e503f5bcd39807,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,c5e9dff185ee4c6b98e503f5bcd39807,SPY,sell,market,fill,1,gtc,0.0,1,stock,368.0199890136719,500.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,8d44aff6764c4f1781a210d2e98f5772,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,8d44aff6764c4f1781a210d2e98f5772,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,758.0,0.0
2022-10-25 09:30:00-04:00,MLTrader,107ddb2f216d4cc0b9440bc8c053993d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-25 09:30:00-04:00,MLTrader,ef38dd438ca04e41ada55d318a8fd70f,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,758.0,0.0
2022-10-26 09:30:00-04:00,MLTrader,d9b0e798454f4d4895546efccfa31453,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-26 09:30:00-04:00,MLTrader,4c2f30301a8747229da70fd00eb43a40,SPY,buy,stop,fill,1,day,0.0,1,stock,386.4209884643555,500.0,0.0
